16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,16cell,16cell,16cell,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,lateblast,lateblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,midblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,late2cell,late2cell,late2cell,late2cell,late2cell,late2cell,late2cell,late2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,late2cell,late2cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,midblast,16cell,early2cell,early2cell,early2cell,early2cell,early2cell,early2cell,early2cell,early2cell,zygote,zygote,zygote,zygote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.516666666666667,0.45,0.433333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.483333333333333,0.516666666666667,0.8,0.7,0.9,0.933333333333333,0.966666666666667,0.883333333333333,0.916666666666667,0.916666666666667,0.95,0.95,0.983333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.166666666666667,0.216666666666667,0.333333333333333,0.266666666666667,0.25,0.3,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.1,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
